,Crop_Damage,ID
16739,1,F00044076
16740,1,F00044078
16741,1,F00044079
16742,1,F00044081
16743,1,F00044084
16744,1,F00044085
16745,1,F00044090
16746,1,F00044092
16747,1,F00044102
16748,1,F00044104
16749,1,F00044106
16750,1,F00044117
16751,1,F00044118
16752,1,F00044120
16753,1,F00044121
16754,1,F00044122
16755,1,F00044125
16756,1,F00044126
16757,1,F00044128
16758,1,F00044130
16759,1,F00044132
16760,1,F00044133
16761,1,F00044136
16762,1,F00044139
16763,1,F00044149
16764,1,F00044154
16765,1,F00044155
16766,1,F00044159
16767,1,F00044160
16768,1,F00044165
16769,1,F00044166
16770,1,F00044175
16771,1,F00044176
16772,1,F00044182
16773,1,F00044183
16774,1,F00044191
16775,1,F00044195
16776,1,F00044196
16777,1,F00044198
16778,1,F00044202
16779,1,F00044204
16780,1,F00044205
16781,1,F00044218
16782,1,F00044221
16783,1,F00044222
16784,1,F00044224
16785,1,F00044227
16786,1,F00044230
16787,1,F00044231
16788,1,F00044233
16789,1,F00044235
16790,1,F00044236
16791,1,F00044237
16792,1,F00044245
16793,1,F00044251
16794,1,F00044253
16795,1,F00044256
16796,1,F00044258
16797,1,F00044261
16798,1,F00044262
16799,1,F00044265
16800,1,F00044267
16801,1,F00044269
16802,1,F00044270
16803,1,F00044272
16804,1,F00044273
16805,1,F00044275
16806,1,F00044277
16807,1,F00044280
16808,1,F00044281
16809,1,F00044282
16810,1,F00044284
16811,1,F00044285
16812,1,F00044292
16813,1,F00044293
16814,1,F00044297
16815,1,F00044298
16816,1,F00044299
16817,1,F00044301
16818,1,F00044305
16819,1,F00044307
16820,1,F00044308
16821,1,F00044312
16822,1,F00044313
16823,1,F00044314
16824,1,F00044317
16825,1,F00044318
16826,1,F00044323
16827,1,F00044324
16828,1,F00044327
16829,1,F00044333
16830,1,F00044335
16831,1,F00044336
16832,1,F00044337
16833,1,F00044340
16834,1,F00044342
16835,1,F00044343
16836,1,F00044347
16837,1,F00044348
16838,1,F00044349
16839,1,F00044352
16840,1,F00044353
16841,1,F00044356
16842,1,F00044357
16843,1,F00044360
16844,1,F00044362
16845,1,F00044365
16846,1,F00044366
16847,1,F00044367
16848,1,F00044368
16849,1,F00044371
16850,1,F00044372
16851,1,F00044376
16852,1,F00044377
16853,1,F00044381
16854,1,F00044384
16855,1,F00044385
16856,1,F00044386
16857,1,F00044392
16858,1,F00044393
16859,1,F00044394
16860,1,F00044395
16861,1,F00044397
16862,1,F00044398
16863,1,F00044401
16864,1,F00044402
16865,1,F00044406
16866,1,F00044412
16867,1,F00044413
16868,1,F00044415
16869,1,F00044416
16870,1,F00044417
16871,1,F00044418
16872,1,F00044421
16873,1,F00044423
16874,1,F00044425
16875,1,F00044426
16876,1,F00044428
16877,1,F00044429
16878,1,F00044433
16879,1,F00044435
16880,1,F00044436
16881,1,F00044442
16882,1,F00044444
16883,1,F00044445
16884,1,F00044447
16885,1,F00044451
16886,1,F00044453
16887,1,F00044455
16888,1,F00044462
16889,1,F00044464
16890,1,F00044477
16891,1,F00044478
16892,1,F00044479
16893,1,F00044482
16894,1,F00044486
16895,1,F00044488
16896,1,F00044495
16897,1,F00044498
16898,1,F00044500
16899,1,F00044502
16900,1,F00044506
16901,1,F00044507
16902,1,F00044509
16903,1,F00044513
16904,1,F00044514
16905,1,F00044517
16906,1,F00044520
16907,1,F00044523
16908,1,F00044526
16909,1,F00044528
16910,1,F00044537
16911,1,F00044538
16912,1,F00044539
16913,1,F00044540
16914,1,F00044542
16915,1,F00044546
16916,1,F00044550
16917,1,F00044559
16918,1,F00044560
16919,1,F00044561
16920,1,F00044563
16921,1,F00044570
16922,1,F00044572
16923,1,F00044577
16924,1,F00044583
16925,1,F00044585
16926,1,F00044586
16927,1,F00044589
16928,1,F00044590
16929,1,F00044594
16930,1,F00044596
16931,1,F00044599
16932,1,F00044601
16933,1,F00044603
16934,1,F00044605
16935,1,F00044608
16936,1,F00044609
16937,1,F00044614
16938,2,F00044616
16939,1,F00044619
16940,1,F00044620
16941,1,F00044624
16942,1,F00044625
16943,1,F00044626
16944,2,F00044627
16945,1,F00044630
16946,1,F00044634
16947,1,F00044635
16948,1,F00044642
16949,1,F00044647
16950,1,F00044649
16951,1,F00044653
16952,1,F00044654
16953,1,F00044656
16954,1,F00044660
16955,1,F00044661
16956,1,F00044663
16957,1,F00044668
16958,1,F00044669
16959,1,F00044671
16960,1,F00044672
16961,1,F00044678
16962,1,F00044680
16963,1,F00044681
16964,1,F00044686
16965,1,F00044687
16966,1,F00044692
16967,1,F00044693
16968,1,F00044695
16969,1,F00044696
16970,1,F00044697
16971,1,F00044699
16972,1,F00044701
16973,1,F00044702
16974,1,F00044703
16975,1,F00044704
16976,1,F00044705
16977,1,F00044707
16978,1,F00044709
16979,1,F00044710
16980,1,F00044713
16981,1,F00044717
16982,1,F00044721
16983,1,F00044724
16984,1,F00044726
16985,1,F00044727
16986,1,F00044729
16987,1,F00044731
16988,1,F00044732
16989,1,F00044733
16990,1,F00044734
16991,1,F00044737
16992,1,F00044740
16993,1,F00044741
16994,1,F00044745
16995,1,F00044746
16996,1,F00044749
16997,1,F00044751
16998,1,F00044753
16999,1,F00044755
17000,1,F00044759
17001,1,F00044760
17002,1,F00044761
17003,1,F00044763
17004,1,F00044764
17005,1,F00044767
17006,1,F00044771
17007,1,F00044772
17008,1,F00044773
17009,1,F00044780
17010,1,F00044781
17011,1,F00044786
17012,1,F00044794
17013,1,F00044795
17014,1,F00044799
17015,1,F00044800
17016,1,F00044801
17017,1,F00044803
17018,1,F00044804
17019,1,F00044808
17020,1,F00044809
17021,1,F00044810
17022,1,F00044811
17023,1,F00044815
17024,1,F00044817
17025,1,F00044818
17026,1,F00044819
17027,1,F00044820
17028,1,F00044822
17029,1,F00044826
17030,1,F00044827
17031,1,F00044830
17032,1,F00044831
17033,1,F00044836
17034,1,F00044839
17035,1,F00044842
17036,1,F00044843
17037,1,F00044847
17038,1,F00044848
17039,1,F00044859
17040,1,F00044862
17041,1,F00044864
17042,1,F00044867
17043,1,F00044868
17044,1,F00044871
17045,1,F00044872
17046,1,F00044875
17047,1,F00044876
17048,1,F00044877
17049,1,F00044878
17050,1,F00044881
17051,1,F00044882
17052,1,F00044883
17053,1,F00044884
17054,1,F00044886
17055,1,F00044887
17056,1,F00044888
17057,1,F00044889
17058,1,F00044891
17059,1,F00044894
17060,1,F00044899
17061,1,F00044901
17062,1,F00044902
17063,1,F00044904
17064,1,F00044905
17065,1,F00044910
17066,1,F00044913
17067,1,F00044914
17068,1,F00044918
17069,1,F00044921
17070,1,F00044922
17071,1,F00044924
17072,1,F00044928
17073,1,F00044930
17074,1,F00044932
17075,1,F00044933
17076,1,F00044935
17077,1,F00044936
17078,1,F00044946
17079,1,F00044947
17080,1,F00044949
17081,1,F00044953
17082,1,F00044955
17083,1,F00044956
17084,1,F00044957
17085,1,F00044959
17086,1,F00044961
17087,1,F00044963
17088,1,F00044964
17089,1,F00044965
17090,1,F00044968
17091,1,F00044969
17092,1,F00044972
17093,1,F00044974
17094,1,F00044976
17095,1,F00044978
17096,1,F00044979
17097,1,F00044981
17098,1,F00044989
17099,1,F00044992
17100,1,F00044994
17101,1,F00044998
17102,1,F00044999
17103,1,F00045000
17104,1,F00045003
17105,1,F00045004
17106,1,F00045008
17107,1,F00045009
17108,1,F00045011
17109,1,F00045012
17110,1,F00045013
17111,1,F00045014
17112,1,F00045015
17113,1,F00045016
17114,1,F00045017
17115,1,F00045021
17116,1,F00045022
17117,1,F00045024
17118,1,F00045025
17119,1,F00045028
17120,1,F00045030
17121,1,F00045035
17122,1,F00045036
17123,1,F00045037
17124,1,F00045038
17125,1,F00045040
17126,1,F00045045
17127,1,F00045046
17128,1,F00045052
17129,1,F00045061
17130,1,F00045063
17131,1,F00045064
17132,1,F00045072
17133,1,F00045074
17134,1,F00045075
17135,1,F00045076
17136,1,F00045078
17137,1,F00045079
17138,1,F00045081
17139,1,F00045082
17140,1,F00045083
17141,1,F00045084
17142,1,F00045090
17143,1,F00045091
17144,1,F00045092
17145,1,F00045098
17146,1,F00045099
17147,1,F00045100
17148,1,F00045101
17149,1,F00045103
17150,1,F00045104
17151,1,F00045106
17152,1,F00045109
17153,1,F00045110
17154,1,F00045112
17155,1,F00045118
17156,1,F00045125
17157,1,F00045126
17158,1,F00045130
17159,1,F00045132
17160,1,F00045136
17161,1,F00045145
17162,1,F00045147
17163,1,F00045150
17164,1,F00045153
17165,1,F00045155
17166,1,F00045158
17167,1,F00045159
17168,1,F00045161
17169,1,F00045162
17170,1,F00045163
17171,1,F00045164
17172,1,F00045168
17173,1,F00045171
17174,1,F00045174
17175,1,F00045177
17176,1,F00045179
17177,1,F00045184
17178,1,F00045185
17179,1,F00045186
17180,1,F00045187
17181,1,F00045188
17182,1,F00045190
17183,1,F00045191
17184,1,F00045192
17185,1,F00045198
17186,1,F00045205
17187,1,F00045207
17188,1,F00045208
17189,1,F00045210
17190,1,F00045211
17191,1,F00045212
17192,1,F00045213
17193,1,F00045214
17194,1,F00045215
17195,1,F00045223
17196,1,F00045225
17197,1,F00045226
17198,1,F00045230
17199,1,F00045231
17200,1,F00045233
17201,1,F00045234
17202,1,F00045236
17203,1,F00045237
17204,1,F00045238
17205,1,F00045239
17206,1,F00045242
17207,1,F00045248
17208,1,F00045249
17209,1,F00045253
17210,1,F00045256
17211,1,F00045257
17212,1,F00045264
17213,1,F00045271
17214,1,F00045272
17215,1,F00045273
17216,1,F00045274
17217,1,F00045275
17218,1,F00045278
17219,1,F00045279
17220,1,F00045283
17221,1,F00045284
17222,1,F00045286
17223,1,F00045287
17224,1,F00045289
17225,1,F00045291
17226,1,F00045294
17227,1,F00045296
17228,1,F00045299
17229,1,F00045300
17230,1,F00045302
17231,1,F00045306
17232,1,F00045307
17233,1,F00045308
17234,1,F00045309
17235,1,F00045310
17236,1,F00045315
17237,1,F00045320
17238,1,F00045322
17239,1,F00045324
17240,1,F00045327
17241,1,F00045328
17242,1,F00045332
17243,1,F00045336
17244,1,F00045340
17245,1,F00045346
17246,1,F00045350
17247,1,F00045351
17248,1,F00045354
17249,1,F00045357
17250,1,F00045358
17251,1,F00045362
17252,1,F00045363
17253,1,F00045371
17254,1,F00045375
17255,1,F00045378
17256,1,F00045383
17257,1,F00045387
17258,1,F00045388
17259,1,F00045393
17260,1,F00045394
17261,1,F00045404
17262,1,F00045405
17263,1,F00045406
17264,1,F00045407
17265,1,F00045411
17266,1,F00045413
17267,1,F00045419
17268,1,F00045421
17269,1,F00045422
17270,1,F00045426
17271,1,F00045428
17272,1,F00045431
17273,1,F00045432
17274,1,F00045436
17275,1,F00045437
17276,1,F00045438
17277,1,F00045439
17278,1,F00045440
17279,1,F00045447
17280,1,F00045449
17281,1,F00045451
17282,1,F00045453
17283,1,F00045456
17284,1,F00045464
17285,1,F00045466
17286,1,F00045472
17287,1,F00045473
17288,1,F00045478
17289,1,F00045479
17290,1,F00045480
17291,1,F00045485
17292,1,F00045486
17293,1,F00045488
17294,1,F00045493
17295,1,F00045498
17296,1,F00045507
17297,1,F00045512
17298,1,F00045517
17299,1,F00045522
17300,1,F00045523
17301,1,F00045524
17302,1,F00045526
17303,1,F00045527
17304,1,F00045528
17305,1,F00045530
17306,2,F00045533
17307,1,F00045534
17308,1,F00045539
17309,1,F00045540
17310,1,F00045550
17311,1,F00045556
17312,1,F00045557
17313,1,F00045559
17314,1,F00045560
17315,1,F00045562
17316,1,F00045563
17317,1,F00045566
17318,1,F00045569
17319,1,F00045570
17320,1,F00045572
17321,1,F00045577
17322,1,F00045578
17323,1,F00045583
17324,2,F00045586
17325,1,F00045588
17326,1,F00045590
17327,1,F00045592
17328,1,F00045593
17329,1,F00045596
17330,1,F00045597
17331,1,F00045603
17332,1,F00045605
17333,1,F00045606
17334,1,F00045607
17335,1,F00045610
17336,1,F00045611
17337,1,F00045612
17338,1,F00045614
17339,1,F00045616
17340,1,F00045618
17341,1,F00045619
17342,1,F00045623
17343,1,F00045624
17344,1,F00045625
17345,1,F00045626
17346,1,F00045629
17347,1,F00045631
17348,1,F00045643
17349,1,F00045645
17350,1,F00045649
17351,1,F00045650
17352,1,F00045651
17353,1,F00045652
17354,1,F00045654
17355,1,F00045661
17356,1,F00045662
17357,1,F00045663
17358,1,F00045668
17359,1,F00045671
17360,1,F00045675
17361,1,F00045676
17362,1,F00045678
17363,1,F00045679
17364,1,F00045682
17365,1,F00045684
17366,1,F00045687
17367,1,F00045692
17368,1,F00045698
17369,1,F00045699
17370,1,F00045707
17371,1,F00045708
17372,1,F00045711
17373,1,F00045712
17374,1,F00045713
17375,1,F00045714
17376,1,F00045715
17377,1,F00045718
17378,1,F00045725
17379,1,F00045726
17380,1,F00045733
17381,1,F00045736
17382,1,F00045739
17383,1,F00045741
17384,1,F00045742
17385,1,F00045743
17386,1,F00045744
17387,1,F00045747
17388,1,F00045755
17389,1,F00045758
17390,1,F00045759
17391,1,F00045760
17392,1,F00045761
17393,1,F00045762
17394,1,F00045763
17395,1,F00045765
17396,1,F00045767
17397,1,F00045772
17398,1,F00045773
17399,1,F00045776
17400,1,F00045777
17401,1,F00045780
17402,1,F00045781
17403,1,F00045787
17404,1,F00045788
17405,1,F00045793
17406,1,F00045797
17407,1,F00045799
17408,1,F00045814
17409,1,F00045815
17410,1,F00045820
17411,1,F00045821
17412,1,F00045822
17413,1,F00045826
17414,1,F00045827
17415,1,F00045831
17416,1,F00045833
17417,1,F00045834
17418,1,F00045835
17419,1,F00045837
17420,1,F00045841
17421,1,F00045843
17422,1,F00045846
17423,1,F00045847
17424,1,F00045855
17425,1,F00045860
17426,1,F00045861
17427,1,F00045863
17428,1,F00045866
17429,1,F00045867
17430,1,F00045873
17431,1,F00045874
17432,1,F00045879
17433,1,F00045880
17434,1,F00045881
17435,1,F00045882
17436,1,F00045889
17437,1,F00045891
17438,1,F00045893
17439,1,F00045894
17440,1,F00045896
17441,1,F00045899
17442,1,F00045905
17443,1,F00045908
17444,1,F00045912
17445,1,F00045913
17446,1,F00045915
17447,1,F00045923
17448,1,F00045925
17449,1,F00045926
17450,1,F00045931
17451,1,F00045932
17452,1,F00045934
17453,1,F00045935
17454,1,F00045936
17455,1,F00045938
17456,1,F00045939
17457,1,F00045943
17458,1,F00045944
17459,1,F00045945
17460,1,F00045948
17461,1,F00045950
17462,1,F00045953
17463,1,F00045955
17464,1,F00045957
17465,1,F00045959
17466,1,F00045962
17467,1,F00045963
17468,1,F00045965
17469,1,F00045969
17470,1,F00045970
17471,1,F00045971
17472,1,F00045974
17473,1,F00045979
17474,1,F00045980
17475,1,F00045981
17476,1,F00045982
17477,1,F00045983
17478,1,F00045984
17479,1,F00045985
17480,1,F00045991
17481,1,F00045995
17482,1,F00045999
17483,1,F00046002
17484,1,F00046004
17485,1,F00046005
17486,1,F00046006
17487,1,F00046008
17488,1,F00046010
17489,1,F00046011
17490,1,F00046012
17491,1,F00046014
17492,1,F00046018
17493,1,F00046020
17494,1,F00046023
17495,1,F00046025
17496,1,F00046026
17497,1,F00046028
17498,1,F00046031
17499,1,F00046032
17500,1,F00046035
17501,1,F00046041
17502,1,F00046045
17503,1,F00046048
17504,1,F00046050
17505,1,F00046052
17506,1,F00046054
17507,1,F00046055
17508,1,F00046058
17509,1,F00046063
17510,1,F00046064
17511,1,F00046065
17512,1,F00046066
17513,1,F00046076
17514,1,F00046082
17515,1,F00046083
17516,1,F00046093
17517,1,F00046096
17518,1,F00046101
17519,1,F00046104
17520,1,F00046110
17521,1,F00046112
17522,1,F00046117
17523,1,F00046118
17524,1,F00046119
17525,1,F00046122
17526,1,F00046128
17527,1,F00046135
17528,1,F00046141
17529,1,F00046142
17530,1,F00046144
17531,1,F00046148
17532,1,F00046156
17533,1,F00046160
17534,1,F00046162
17535,1,F00046165
17536,1,F00046168
17537,1,F00046171
17538,1,F00046173
17539,1,F00046174
17540,1,F00046178
17541,1,F00046182
17542,1,F00046184
17543,1,F00046185
17544,1,F00046187
17545,1,F00046192
17546,1,F00046196
17547,1,F00046197
17548,1,F00046198
17549,1,F00046201
17550,1,F00046202
17551,1,F00046205
17552,1,F00046209
17553,1,F00046212
17554,1,F00046215
17555,1,F00046216
17556,1,F00046219
17557,1,F00046221
17558,1,F00046227
17559,1,F00046231
17560,1,F00046235
17561,1,F00046240
17562,1,F00046249
17563,1,F00046250
17564,1,F00046252
17565,1,F00046255
17566,1,F00046256
17567,1,F00046258
17568,1,F00046259
17569,1,F00046261
17570,1,F00046262
17571,1,F00046264
17572,1,F00046265
17573,1,F00046266
17574,1,F00046267
17575,1,F00046268
17576,1,F00046271
17577,1,F00046278
17578,1,F00046286
17579,1,F00046287
17580,1,F00046289
17581,1,F00046292
17582,1,F00046293
17583,1,F00046294
17584,1,F00046295
17585,1,F00046297
17586,1,F00046300
17587,1,F00046304
17588,1,F00046306
17589,1,F00046307
17590,1,F00046310
17591,1,F00046314
17592,1,F00046318
17593,1,F00046319
17594,1,F00046321
17595,1,F00046322
17596,1,F00046329
17597,1,F00046330
17598,1,F00046334
17599,1,F00046335
17600,1,F00046338
17601,1,F00046343
17602,1,F00046344
17603,1,F00046346
17604,1,F00046347
17605,1,F00046351
17606,1,F00046353
17607,1,F00046359
17608,1,F00046362
17609,1,F00046369
17610,1,F00046376
17611,1,F00046378
17612,1,F00046380
17613,1,F00046382
17614,1,F00046385
17615,1,F00046387
17616,1,F00046389
17617,1,F00046391
17618,1,F00046393
17619,1,F00046395
17620,1,F00046399
17621,1,F00046405
17622,1,F00046408
17623,1,F00046410
17624,1,F00046412
17625,1,F00046417
17626,1,F00046418
17627,1,F00046419
17628,1,F00046421
17629,1,F00046429
17630,1,F00046434
17631,1,F00046435
17632,1,F00046437
17633,1,F00046439
17634,1,F00046440
17635,1,F00046442
17636,1,F00046445
17637,1,F00046448
17638,1,F00046450
17639,1,F00046451
17640,1,F00046458
17641,1,F00046460
17642,1,F00046462
17643,1,F00046467
17644,1,F00046470
17645,1,F00046471
17646,1,F00046473
17647,1,F00046477
17648,1,F00046479
17649,1,F00046485
17650,1,F00046490
17651,1,F00046491
17652,1,F00046493
17653,1,F00046494
17654,1,F00046497
17655,1,F00046499
17656,1,F00046504
17657,1,F00046506
17658,1,F00046507
17659,1,F00046509
17660,1,F00046510
17661,1,F00046513
17662,1,F00046514
17663,1,F00046516
17664,1,F00046520
17665,1,F00046521
17666,1,F00046523
17667,1,F00046524
17668,1,F00046531
17669,1,F00046532
17670,1,F00046536
17671,1,F00046539
17672,1,F00046541
17673,1,F00046542
17674,1,F00046545
17675,1,F00046558
17676,1,F00046560
17677,1,F00046568
17678,1,F00046569
17679,1,F00046570
17680,1,F00046572
17681,1,F00046573
17682,1,F00046575
17683,1,F00046582
17684,1,F00046586
17685,1,F00046593
17686,1,F00046594
17687,1,F00046595
17688,1,F00046597
17689,1,F00046602
17690,1,F00046606
17691,1,F00046608
17692,1,F00046609
17693,1,F00046612
17694,1,F00046613
17695,1,F00046615
17696,1,F00046616
17697,1,F00046618
17698,1,F00046627
17699,1,F00046633
17700,1,F00046634
17701,1,F00046636
17702,1,F00046637
17703,1,F00046640
17704,1,F00046644
17705,1,F00046649
17706,1,F00046651
17707,1,F00046653
17708,1,F00046654
17709,1,F00046657
17710,1,F00046659
17711,1,F00046661
17712,1,F00046662
17713,1,F00046674
17714,1,F00046675
17715,1,F00046676
17716,1,F00046681
17717,1,F00046683
17718,1,F00046685
17719,1,F00046686
17720,1,F00046688
17721,1,F00046689
17722,1,F00046690
17723,1,F00046692
17724,1,F00046694
17725,1,F00046695
17726,1,F00046697
17727,1,F00046700
17728,1,F00046704
17729,1,F00046707
17730,1,F00046708
17731,1,F00046709
17732,1,F00046712
17733,1,F00046716
17734,1,F00046721
17735,1,F00046722
17736,1,F00046725
17737,1,F00046728
17738,1,F00046734
17739,1,F00046735
17740,1,F00046740
17741,1,F00046744
17742,1,F00046746
17743,1,F00046747
17744,1,F00046748
17745,1,F00046753
17746,1,F00046754
17747,1,F00046755
17748,1,F00046756
17749,1,F00046758
17750,1,F00046759
17751,1,F00046764
17752,1,F00046765
17753,1,F00046766
17754,1,F00046767
17755,1,F00046768
17756,1,F00046769
17757,1,F00046770
17758,1,F00046775
17759,1,F00046777
17760,1,F00046779
17761,1,F00046785
17762,1,F00046787
17763,1,F00046788
17764,1,F00046791
17765,1,F00046792
17766,1,F00046795
17767,1,F00046798
17768,1,F00046805
17769,1,F00046807
17770,1,F00046809
17771,1,F00046810
17772,1,F00046811
17773,1,F00046815
17774,1,F00046820
17775,1,F00046822
17776,1,F00046824
17777,1,F00046829
17778,1,F00046831
17779,1,F00046832
17780,1,F00046841
17781,1,F00046843
17782,1,F00046844
17783,1,F00046847
17784,1,F00046848
17785,1,F00046850
17786,1,F00046852
17787,1,F00046853
17788,1,F00046854
17789,1,F00046856
17790,1,F00046858
17791,1,F00046864
17792,1,F00046865
17793,1,F00046869
17794,1,F00046871
17795,1,F00046874
17796,1,F00046876
17797,1,F00046879
17798,1,F00046885
17799,1,F00046886
17800,1,F00046891
17801,1,F00046892
17802,1,F00046893
17803,1,F00046894
17804,1,F00046897
17805,1,F00046898
17806,1,F00046899
17807,1,F00046901
17808,1,F00046904
17809,1,F00046906
17810,1,F00046908
17811,1,F00046909
17812,1,F00046915
17813,1,F00046918
17814,1,F00046923
17815,1,F00046924
17816,1,F00046925
17817,1,F00046928
17818,1,F00046932
17819,1,F00046934
17820,1,F00046939
17821,1,F00046941
17822,1,F00046942
17823,1,F00046945
17824,1,F00046949
17825,1,F00046950
17826,1,F00046952
17827,1,F00046953
17828,1,F00046954
17829,1,F00046956
17830,1,F00046957
17831,1,F00046958
17832,1,F00046959
17833,1,F00046960
17834,1,F00046961
17835,1,F00046963
17836,1,F00046964
17837,1,F00046968
17838,1,F00046969
17839,1,F00046971
17840,1,F00046975
17841,1,F00046977
17842,1,F00046983
17843,1,F00046984
17844,1,F00046985
17845,1,F00046986
17846,1,F00046989
17847,1,F00046990
17848,1,F00046995
17849,1,F00046996
17850,1,F00046998
17851,1,F00046999
17852,1,F00047000
17853,1,F00047001
17854,1,F00047002
17855,1,F00047003
17856,1,F00047006
17857,1,F00047010
17858,1,F00047012
17859,1,F00047015
17860,1,F00047016
17861,1,F00047017
17862,1,F00047018
17863,1,F00047020
17864,1,F00047021
17865,1,F00047024
17866,1,F00047027
17867,1,F00047029
17868,1,F00047033
17869,1,F00047037
17870,1,F00047039
17871,1,F00047042
17872,1,F00047044
17873,1,F00047046
17874,1,F00047047
17875,1,F00047048
17876,1,F00047065
17877,1,F00047066
17878,1,F00047067
17879,1,F00047069
17880,1,F00047072
17881,1,F00047077
17882,1,F00047078
17883,1,F00047081
17884,1,F00047082
17885,1,F00047084
17886,1,F00047088
17887,1,F00047090
17888,1,F00047093
17889,1,F00047095
17890,1,F00047096
17891,1,F00047097
17892,1,F00047098
17893,1,F00047099
17894,1,F00047100
17895,1,F00047104
17896,1,F00047108
17897,1,F00047111
17898,1,F00047113
17899,1,F00047120
17900,1,F00047125
17901,1,F00047127
17902,1,F00047128
17903,1,F00047134
17904,1,F00047138
17905,1,F00047139
17906,1,F00047140
17907,1,F00047141
17908,1,F00047143
17909,1,F00047149
17910,1,F00047154
17911,1,F00047155
17912,1,F00047157
17913,1,F00047161
17914,1,F00047163
17915,1,F00047165
17916,1,F00047166
17917,1,F00047172
17918,1,F00047173
17919,1,F00047175
17920,1,F00047181
17921,1,F00047182
17922,1,F00047185
17923,1,F00047186
17924,1,F00047189
17925,1,F00047190
17926,1,F00047191
17927,1,F00047195
17928,1,F00047196
17929,1,F00047198
17930,1,F00047200
17931,1,F00047204
17932,1,F00047207
17933,1,F00047208
17934,1,F00047212
17935,1,F00047214
17936,1,F00047217
17937,1,F00047219
17938,1,F00047222
17939,1,F00047224
17940,1,F00047226
17941,1,F00047234
17942,1,F00047235
17943,1,F00047241
17944,1,F00047242
17945,1,F00047244
17946,1,F00047252
17947,1,F00047257
17948,1,F00047258
17949,1,F00047259
17950,1,F00047261
17951,1,F00047262
17952,1,F00047263
17953,1,F00047264
17954,1,F00047265
17955,1,F00047266
17956,1,F00047269
17957,1,F00047273
17958,1,F00047274
17959,1,F00047276
17960,1,F00047277
17961,1,F00047278
17962,1,F00047283
17963,1,F00047284
17964,1,F00047285
17965,1,F00047286
17966,1,F00047298
17967,1,F00047300
17968,1,F00047302
17969,1,F00047308
17970,1,F00047309
17971,1,F00047311
17972,1,F00047313
17973,1,F00047320
17974,1,F00047322
17975,1,F00047323
17976,1,F00047326
17977,1,F00047327
17978,1,F00047328
17979,1,F00047330
17980,1,F00047331
17981,1,F00047333
17982,1,F00047335
17983,1,F00047340
17984,1,F00047342
17985,1,F00047343
17986,1,F00047347
17987,1,F00047352
17988,1,F00047353
17989,1,F00047355
17990,1,F00047357
17991,1,F00047358
17992,1,F00047361
17993,1,F00047362
17994,1,F00047363
17995,1,F00047364
17996,1,F00047365
17997,1,F00047380
17998,1,F00047381
17999,1,F00047385
18000,1,F00047386
18001,1,F00047388
18002,1,F00047390
18003,1,F00047392
18004,1,F00047393
18005,1,F00047397
18006,1,F00047399
18007,1,F00047400
18008,1,F00047401
18009,1,F00047402
18010,1,F00047403
18011,1,F00047412
18012,1,F00047413
18013,1,F00047415
18014,1,F00047419
18015,1,F00047420
18016,1,F00047422
18017,1,F00047423
18018,1,F00047424
18019,1,F00047428
18020,1,F00047429
18021,1,F00047431
18022,1,F00047432
18023,1,F00047437
18024,1,F00047442
18025,1,F00047443
18026,1,F00047444
18027,1,F00047446
18028,1,F00047447
18029,1,F00047450
18030,1,F00047452
18031,1,F00047454
18032,1,F00047458
18033,1,F00047460
18034,1,F00047461
18035,1,F00047462
18036,1,F00047464
18037,1,F00047466
18038,1,F00047472
18039,1,F00047475
18040,1,F00047479
18041,1,F00047480
18042,1,F00047482
18043,1,F00047483
18044,1,F00047484
18045,1,F00047486
18046,1,F00047487
18047,1,F00047489
18048,1,F00047490
18049,1,F00047496
18050,1,F00047499
18051,1,F00047501
18052,1,F00047506
18053,1,F00047508
18054,1,F00047509
18055,1,F00047516
18056,1,F00047519
18057,1,F00047522
18058,1,F00047523
18059,1,F00047526
18060,1,F00047530
18061,1,F00047540
18062,1,F00047545
18063,1,F00047546
18064,1,F00047550
18065,1,F00047551
18066,1,F00047552
18067,1,F00047553
18068,1,F00047556
18069,1,F00047557
18070,1,F00047558
18071,1,F00047559
18072,1,F00047562
18073,1,F00047564
18074,1,F00047567
18075,1,F00047569
18076,1,F00047571
18077,1,F00047572
18078,1,F00047574
18079,1,F00047579
18080,1,F00047582
18081,1,F00047583
18082,1,F00047591
18083,1,F00047592
18084,1,F00047593
18085,1,F00047595
18086,1,F00047596
18087,1,F00047600
18088,1,F00047603
18089,1,F00047612
18090,1,F00047613
18091,1,F00047616
18092,1,F00047618
18093,1,F00047621
18094,1,F00047624
18095,1,F00047625
18096,1,F00047632
18097,1,F00047644
18098,1,F00047650
18099,1,F00047653
18100,1,F00047654
18101,1,F00047655
18102,1,F00047657
18103,1,F00047658
18104,1,F00047660
18105,1,F00047661
18106,1,F00047663
18107,1,F00047664
18108,1,F00047670
18109,1,F00047671
18110,1,F00047672
18111,1,F00047673
18112,1,F00047674
18113,1,F00047684
18114,1,F00047685
18115,1,F00047686
18116,1,F00047687
18117,1,F00047688
18118,1,F00047689
18119,1,F00047692
18120,1,F00047694
18121,1,F00047698
18122,1,F00047700
18123,1,F00047701
18124,1,F00047710
18125,1,F00047711
18126,1,F00047713
18127,1,F00047717
18128,1,F00047718
18129,1,F00047719
18130,1,F00047725
18131,1,F00047728
18132,1,F00047730
18133,1,F00047737
18134,1,F00047738
18135,1,F00047746
18136,1,F00047747
